OrderNum,OrderDate,OrderType,Customer ID,ProdNumber,Quantity
1109042,7/15/2021,Retail,1613,SP204,2
1109043,7/16/2021,Retail,2222,FT853,2
1109044,7/16/2021,Wholesale,2263,MW122,148
1109045,7/16/2021,Retail,4104,MW122,3
1109046,7/16/2021,Retail,2603,MW172,1
1109047,7/16/2021,Retail,2340,MW272,4
1109048,7/16/2021,Retail,2561,MW162,1
1109049,7/16/2021,Retail,2544,SP601,2
1109050,7/17/2021,Retail,1120,FT280,1
1109051,7/17/2021,Retail,1260,MW222,123
1109052,12/28/2020,Wholesale,3373,MW102,159
1109053,7/17/2021,Retail,1347,MW102,3
1109054,7/17/2021,Retail,3204,SP126,1
1109055,12/29/2020,Retail,3196,FT682,1
1109056,7/17/2021,Retail,1633,SP204,1
1109057,7/17/2021,Retail,2217,SP609,2
1109058,7/18/2021,Retail,3261,MW102,3
1109059,7/18/2021,Retail,2360,MW262,2
1109060,7/18/2021,Retail,2689,SP201,2
1109061,7/18/2021,Retail,3041,SP121,2
1109062,7/18/2021,Retail,1566,SP304,1
1109063,7/18/2021,Retail,2895,SP602,2
1109064,7/18/2021,Retail,2908,SP305,1
1109065,7/19/2021,Wholesale,2317,MW142,120
1109066,7/19/2021,Retail,3660,SP609,1
1109067,7/20/2021,Retail,3028,FT598,1
1109068,7/20/2021,Retail,3203,FT727,1
1109069,7/20/2021,Retail,3752,MW172,2
1109070,7/20/2021,Retail,3763,SP202,1
1109071,7/21/2021,Retail,4107,FT682,1
1109072,7/21/2021,Retail,2304,FT589,1
1109073,7/21/2021,Retail,1999,MW172,2
1109074,7/21/2021,Retail,3892,MW202,2
1109075,7/21/2021,Retail,2732,MW102,1
1109076,7/21/2021,Retail,1669,MW152,4
1109077,7/21/2021,Retail,1976,SP201,2
1109078,7/21/2021,Retail,2418,SP201,1
1109079,7/21/2021,Retail,2036,SP203,2
1109080,7/22/2021,Retail,2180,FT300,1
1109081,7/22/2021,Retail,2836,MW102,5
1109082,7/22/2021,Wholesale,1246,MW162,139
1109083,7/22/2021,Retail,2162,SP603,2
1109084,7/22/2021,Retail,3363,SP304,2
1109085,7/22/2021,Retail,3005,SP123,1
1109086,7/22/2021,Retail,2300,SP123,2
1109087,7/22/2021,Retail,2024,SP120,1
1109088,7/22/2021,Retail,1295,SP604,1
1109089,7/22/2021,Retail,4038,SP204,2
1109090,7/23/2021,Retail,2059,FT422,2
1109091,12/29/2020,Wholesale,3600,MW102,276
1109092,7/23/2021,Retail,3937,FT609,1
1109093,7/23/2021,Wholesale,2421,MW282,92
1109094,7/23/2021,Retail,3257,MW202,1
1109095,7/23/2021,Retail,3939,MW232,5
1109096,12/29/2020,Retail,3592,SP303,1
1109097,7/23/2021,Retail,1698,SP123,2
1109098,12/29/2020,Retail,3260,FT280,1
1109099,7/24/2021,Wholesale,3515,MW272,153
1109100,7/24/2021,Retail,1194,MW202,1
1109101,12/29/2020,Retail,1152,SP201,1
1109102,7/24/2021,Retail,3537,MW202,2
1109103,12/29/2020,Retail,2582,MW202,5
1109104,7/24/2021,Retail,1502,MW152,3
1109105,12/29/2020,Retail,2204,MW252,1
1109106,7/25/2021,Retail,2859,MW202,5
1109107,7/25/2021,Retail,2692,SP603,1
1109108,12/29/2020,Retail,2573,MW262,2
1109109,12/30/2020,Retail,3698,SP601,1
1109110,7/25/2021,Retail,3309,SP304,2
1109111,12/30/2020,Retail,1292,SP126,1
1109112,7/25/2021,Retail,3717,SP602,2
1109113,7/25/2021,Retail,1818,SP305,1
1109114,12/30/2020,Retail,2283,MW142,4
1109115,7/25/2021,Retail,1133,SP120,2
1109116,7/26/2021,Retail,2693,FT300,1
1109117,12/30/2020,Retail,3605,SP303,1
1109118,7/26/2021,Retail,2616,FT439,1
1109119,7/26/2021,Retail,2023,FT962,1
1109120,7/26/2021,Retail,3212,MW272,2
1109121,7/26/2021,Retail,2196,MW162,4
1109122,7/26/2021,Retail,1202,SP201,1
1109123,7/26/2021,Retail,3990,SP203,1
1109124,7/27/2021,Retail,2627,FT357,2
1109125,7/27/2021,Retail,2671,SP304,2
1109126,7/27/2021,Retail,1554,SP305,2
1109127,7/27/2021,Retail,3914,SP305,1
1109128,7/28/2021,Retail,4025,FT181,1
1109129,7/28/2021,Retail,1671,FT358,1
1109130,7/28/2021,Retail,1804,MW112,5
1109131,7/28/2021,Retail,3413,MW222,2
1109132,7/28/2021,Retail,2410,MW132,1
1109133,7/28/2021,Retail,1960,MW252,108
1109134,7/28/2021,Retail,1944,MW262,1
1109135,7/28/2021,Retail,2193,SP602,2
1109136,7/28/2021,Retail,2049,SP123,1
1109137,7/28/2021,Retail,1267,SP303,1
1109138,12/30/2020,Retail,1974,MW122,2
1109139,7/28/2021,Retail,1582,SP125,2
1109140,7/28/2021,Retail,2575,SP203,1
1109141,12/30/2020,Retail,2013,SP305,1
1109142,7/29/2021,Retail,2349,FT825,1
1109143,7/29/2021,Retail,2158,MW122,4
1109144,7/29/2021,Retail,2259,MW172,1
1109145,7/29/2021,Retail,2757,MW282,3
1109146,7/29/2021,Retail,4124,MW132,1
1109147,7/29/2021,Retail,4103,MW232,4
1109148,7/29/2021,Wholesale,3595,SP304,64
1109149,7/30/2021,Retail,2621,MW222,163
1109150,7/30/2021,Retail,3059,MW232,6
1109151,7/30/2021,Retail,3705,SP603,1
1109152,7/30/2021,Retail,2185,SP304,2
1109153,7/30/2021,Retail,1128,SP305,2
1109154,7/30/2021,Retail,3016,SP120,2
1109155,12/30/2020,Retail,1849,SP120,1
1109156,7/31/2021,Retail,3919,FT139,1
1109157,12/30/2020,Retail,1507,SP306,1
1109158,7/31/2021,Retail,1929,MW112,1
1109159,12/30/2020,Retail,3338,FT467,2
1109160,12/30/2020,Retail,1280,SP305,1
1109161,7/31/2021,Wholesale,1175,MW162,105
1109162,7/31/2021,Retail,2027,SP203,1
1109163,12/30/2020,Retail,1566,SP305,1
1109164,7/31/2021,Retail,2241,SP306,1
1109165,12/31/2020,Retail,2303,SP125,1
1109166,8/1/2021,Wholesale,3319,MW242,119
1109167,8/1/2021,Wholesale,1907,MW122,137
1109168,8/1/2021,Retail,1189,FT337,2
1109169,8/1/2021,Retail,2186,FT525,1
1109170,8/1/2021,Retail,3979,MW162,1
1109171,8/1/2021,Retail,2277,MW222,3
1109172,8/1/2021,Retail,2267,MW122,5
1109173,8/1/2021,Retail,2835,SP607,2
1109174,8/1/2021,Retail,3174,SP305,2
1109175,8/1/2021,Retail,3909,SP609,1
1109176,8/1/2021,Retail,2173,SP202,1
1109177,8/2/2021,Retail,1534,SP303,1
1109178,8/2/2021,Retail,1169,FT139,2
1109179,8/2/2021,Retail,2056,FT825,1
1109180,8/2/2021,Retail,3911,MW112,1
1109181,8/2/2021,Retail,2586,MW202,4
1109182,8/2/2021,Retail,3299,SP309,2
1109183,8/2/2021,Retail,4125,SP204,1
1109184,8/2/2021,Retail,1553,SP202,1
1109185,8/3/2021,Retail,3923,FT797,1
1109186,8/3/2021,Retail,1571,MW102,1
1109187,8/3/2021,Retail,3291,MW142,3
1109188,8/4/2021,Retail,3897,MW102,5
1109189,8/4/2021,Retail,3629,SP120,1
1109190,8/4/2021,Retail,1806,SP126,2
1109191,8/4/2021,Retail,3606,MW172,2
1109192,8/5/2021,Wholesale,3215,MW222,171
1109193,8/5/2021,Retail,1970,SP123,2
1109194,8/5/2021,Retail,3395,SP203,1
1109195,8/5/2021,Retail,3684,FT544,3
1109196,8/5/2021,Retail,3731,FT609,1
1109197,8/5/2021,Retail,2983,MW122,1
1109198,8/5/2021,Retail,2346,MW262,3
1109199,8/5/2021,Retail,2137,SP203,1
1109200,8/5/2021,Retail,1266,SP202,3
1109201,8/5/2021,Retail,1309,SP125,2
1109202,8/5/2021,Retail,3019,SP202,1
1109203,8/5/2021,Retail,1344,MW162,4
1109204,8/6/2021,Wholesale,2209,MW272,129
1109205,8/6/2021,Retail,4008,FT434,2
1109206,8/6/2021,Retail,1160,FT609,2
1109207,8/6/2021,Retail,3297,MW122,1
1109208,8/6/2021,Retail,3396,SP304,1
1109209,8/6/2021,Retail,3176,SP303,2
1109210,8/6/2021,Retail,3565,FT976,1
1109211,8/6/2021,Retail,2137,MW272,1
1109212,8/6/2021,Retail,3019,SP203,1
1109213,8/7/2021,Wholesale,2608,MW232,102
1109214,8/7/2021,Retail,3277,SP306,2
1109215,8/7/2021,Retail,3198,FT434,1
1109216,8/7/2021,Retail,1479,MW102,2
1109217,8/7/2021,Retail,2610,SP303,1
1109218,8/7/2021,Retail,3576,SP602,2
1109219,8/7/2021,Retail,3899,FT139,1
1109220,8/8/2021,Retail,2013,MW172,1
1109221,8/8/2021,Retail,3167,MW262,1
1109222,8/8/2021,Retail,1532,MW122,2
1109223,8/8/2021,Retail,3421,MW272,4
1109224,8/9/2021,Retail,2333,SP309,1
1109225,8/9/2021,Retail,1308,SP607,1
1109226,8/9/2021,Retail,2860,SP609,2
1109227,8/9/2021,Retail,4038,SP609,2
1109228,8/9/2021,Retail,1942,SP609,2
1109229,8/9/2021,Retail,2335,SP126,1
1109230,8/10/2021,Retail,3085,MW182,68
1109231,8/10/2021,Retail,3730,FT181,1
1109232,8/10/2021,Retail,2210,FT139,2
1109233,8/11/2021,Retail,4099,FT337,1
1109234,8/11/2021,Retail,3303,MW262,2
1109235,8/11/2021,Retail,3760,SP202,1
1109236,8/11/2021,Retail,1962,SP303,2
1109237,8/11/2021,Retail,3395,FT544,2
1109238,8/11/2021,Retail,1306,MW122,3
1109239,8/11/2021,Retail,1903,MW132,4
1109240,8/11/2021,Retail,3589,SP607,1
1109241,8/11/2021,Retail,2028,SP202,1
1109242,8/12/2021,Wholesale,1914,SP125,172
1109243,8/12/2021,Wholesale,3398,FT530,65
1109244,8/12/2021,Retail,2547,SP305,2
1109245,8/12/2021,Retail,1554,SP202,1
1109246,8/12/2021,Retail,1690,FT530,1
1109247,8/12/2021,Retail,1130,FT589,1
1109248,8/13/2021,Retail,3968,MW122,1
1109249,8/13/2021,Retail,2685,MW132,4
1109250,8/13/2021,Retail,2021,SP303,1
1109251,8/13/2021,Retail,2944,SP123,1
1109252,8/13/2021,Retail,1477,SP304,2
1109253,8/13/2021,Retail,3027,SP123,1
1109254,8/13/2021,Retail,3966,FT434,1
1109255,8/13/2021,Retail,1806,FT589,3
1109256,8/13/2021,Retail,3866,SP123,1
1109257,8/14/2021,Retail,2646,MW112,155
1109258,8/14/2021,Retail,1984,MW202,1
1109259,8/14/2021,Retail,3277,MW112,6
1109260,8/14/2021,Retail,1958,SP604,2
1109261,8/14/2021,Retail,4104,FT422,1
1109262,8/14/2021,Retail,3293,FT962,1
1109263,8/14/2021,Retail,1508,MW202,2
1109264,8/14/2021,Retail,3701,MW172,3
1109265,8/15/2021,Wholesale,3603,MW262,125
1109266,8/15/2021,Retail,2630,SP603,1
1109267,8/15/2021,Retail,1799,SP126,1
1109268,8/15/2021,Retail,2732,SP601,2
1109269,8/15/2021,Retail,3254,SP125,2
1109270,8/15/2021,Retail,4114,FT344,1
1109271,8/15/2021,Retail,2049,FT544,1
1109272,8/15/2021,Retail,1192,MW102,3
1109273,8/15/2021,Retail,3991,SP126,1
1109274,8/16/2021,Wholesale,1509,SP604,140
1109275,8/16/2021,Wholesale,2562,MW172,127
1109276,8/16/2021,Wholesale,2263,MW272,123
1109277,8/16/2021,Retail,2834,SP123,2
1109278,8/16/2021,Retail,2250,FT598,1
1109279,8/16/2021,Retail,3307,MW162,1
1109280,8/16/2021,Retail,3864,MW272,1
1109281,8/16/2021,Retail,2411,MW252,4
1109282,8/17/2021,Retail,3529,MW222,6
1109283,8/17/2021,Retail,3548,SP125,1
1109284,8/17/2021,Retail,3409,SP604,2
1109285,8/17/2021,Retail,3570,SP604,1
1109286,8/17/2021,Retail,3361,FT871,1
1109287,8/17/2021,Retail,2734,FT962,1
1109288,8/18/2021,Retail,2982,FT609,118
1109289,8/18/2021,Wholesale,1544,MW172,127
1109290,8/18/2021,Wholesale,1136,FT174,115
1109291,8/18/2021,Retail,2666,MW252,3
1109292,8/18/2021,Retail,2731,SP203,2
1109293,8/18/2021,Retail,1792,SP603,1
1109294,8/18/2021,Retail,2684,FT609,1
1109295,8/18/2021,Retail,2033,MW232,1
1109296,8/18/2021,Retail,1548,MW242,6
1109297,8/18/2021,Retail,3929,SP121,2
1109298,8/18/2021,Retail,1571,FT976,1
1109299,8/18/2021,Retail,2676,MW132,2
1109300,8/18/2021,Retail,1290,MW122,2
1109301,8/19/2021,Wholesale,4017,SP609,142
1109302,8/19/2021,Retail,1959,MW202,2
1109303,8/19/2021,Retail,2347,SP203,1
1109304,8/19/2021,Retail,3420,SP123,1
1109305,8/19/2021,Retail,2924,SP120,2
1109306,8/19/2021,Retail,1563,SP303,2
1109307,8/19/2021,Retail,1296,FT895,1
1109308,8/19/2021,Retail,2996,SP203,2
1109309,8/20/2021,Retail,2286,MW172,139
1109310,8/20/2021,Retail,3064,FT300,2
1109311,8/20/2021,Retail,3283,MW262,1
1109312,8/20/2021,Retail,2862,SP309,1
1109313,8/20/2021,Retail,2244,SP304,2
1109314,8/20/2021,Retail,1281,FT976,1
1109315,8/20/2021,Retail,3858,MW232,1
1109316,8/20/2021,Retail,1667,MW242,1
1109317,8/20/2021,Retail,2961,MW252,3
1109318,8/21/2021,Wholesale,1618,MW272,121
1109319,8/21/2021,Wholesale,3383,MW272,113
1109320,8/21/2021,Wholesale,3215,MW102,242
1109321,8/21/2021,Wholesale,3949,MW282,91
1109322,8/21/2021,Retail,2999,MW182,4
1109323,8/21/2021,Retail,2143,MW162,4
1109324,8/21/2021,Retail,4114,SP204,1
1109325,8/22/2021,Wholesale,2998,SP609,106
1109326,8/22/2021,Retail,2215,SP601,1
1109327,8/22/2021,Retail,2857,SP604,1
1109328,8/22/2021,Retail,2946,SP306,2
1109329,8/22/2021,Retail,2198,SP609,2
1109330,8/22/2021,Retail,2509,SP304,2
1109331,8/23/2021,Wholesale,1921,MW202,295
1109332,8/23/2021,Retail,1949,SP609,1
1109333,8/23/2021,Retail,3393,SP203,1
1109334,8/23/2021,Retail,2554,FT172,1
1109335,8/24/2021,Wholesale,2157,FT439,65
1109336,8/24/2021,Retail,3671,FT181,2
1109337,8/24/2021,Retail,2223,FT589,2
1109338,8/24/2021,Retail,1426,FT358,2
1109339,8/25/2021,Wholesale,3364,SP201,95
1109340,8/25/2021,Retail,3920,MW112,1
1109341,8/25/2021,Retail,1657,MW142,5
1109342,8/25/2021,Retail,3548,SP203,3
1109343,8/25/2021,Retail,1653,SP202,1
1109344,8/25/2021,Retail,4084,FT825,2
1109345,8/25/2021,Retail,2906,MW202,1
1109346,8/25/2021,Retail,3633,MW262,3
1109347,8/26/2021,Retail,4030,SP123,166
1109348,8/26/2021,Wholesale,1163,MW242,125
1109349,8/26/2021,Retail,3765,MW262,4
1109350,8/26/2021,Retail,2707,SP601,2
1109351,8/26/2021,Retail,2901,SP120,1
1109352,8/26/2021,Retail,2592,FT962,1
1109353,8/26/2021,Retail,1986,MW142,2
1109354,8/26/2021,Retail,1184,SP602,1
1109355,8/26/2021,Retail,3769,SP203,2
1109356,8/26/2021,Retail,3526,FT895,2
1109357,8/26/2021,Retail,2396,FT358,1
1109358,8/27/2021,Retail,3237,MW122,4
1109359,8/27/2021,Retail,1959,SP304,2
1109360,8/27/2021,Retail,2047,SP305,1
1109361,8/27/2021,Retail,1678,FT589,1
1109362,8/27/2021,Retail,2307,MW222,2
1109363,8/28/2021,Retail,2903,SP306,144
1109364,8/28/2021,Wholesale,2925,MW232,99
1109365,8/28/2021,Wholesale,1921,MW132,128
1109366,8/28/2021,Retail,2703,SP607,1
1109367,8/28/2021,Retail,1302,SP204,2
1109368,8/28/2021,Retail,4093,FT357,1
1109369,8/28/2021,Retail,1481,MW102,3
1109370,8/28/2021,Retail,1870,SP126,1
1109371,8/28/2021,Retail,3003,SP604,2
1109372,8/28/2021,Retail,3581,SP203,1
1109373,12/29/2021,Wholesale,2574,FT434,140
1109374,8/29/2021,Retail,1622,FT981,2
1109375,8/29/2021,Retail,1622,MW172,1
1109376,8/29/2021,Retail,2832,MW202,4
1109377,8/29/2021,Retail,3964,SP603,2
1109378,8/29/2021,Retail,2328,SP305,1
1109379,8/29/2021,Retail,3900,FT797,1
1109380,8/29/2021,Retail,4059,MW222,2
1109381,8/30/2021,Wholesale,2174,SP202,60
1109382,8/30/2021,Wholesale,2213,MW122,108
1109383,8/30/2021,Wholesale,4082,SP609,125
1109384,8/30/2021,Retail,1278,MW102,4
1109385,8/30/2021,Retail,1156,SP604,1
1109386,8/30/2021,Retail,3510,SP607,2
1109387,8/31/2021,Retail,3071,SP604,2
1109388,8/31/2021,Retail,3539,SP306,1
1109389,8/31/2021,Retail,3961,FT357,1
1109390,8/31/2021,Retail,4086,FT870,2
1109391,8/31/2021,Retail,1185,MW112,4
1109392,8/31/2021,Retail,3589,SP120,2
1109393,8/31/2021,Retail,1609,SP204,1
1109394,9/1/2021,Wholesale,4020,MW172,166
1109395,9/1/2021,Wholesale,1172,MW182,58
1109396,9/1/2021,Retail,1676,FT577,1
1109397,9/1/2021,Retail,3755,MW222,3
1109398,9/1/2021,Retail,1492,SP123,3
1109399,9/1/2021,Retail,1186,SP603,1
1109400,9/1/2021,Retail,1506,FT871,2
1109401,9/2/2021,Wholesale,3520,MW112,151
1109402,9/2/2021,Wholesale,1425,MW272,123
1109403,9/2/2021,Retail,3604,FT467,1
1109404,9/2/2021,Retail,3410,MW152,1
1109405,9/2/2021,Retail,3005,MW172,4
1109406,9/2/2021,Retail,3657,MW252,4
1109407,9/2/2021,Retail,3551,SP303,2
1109408,9/3/2021,Retail,3038,SP305,2
1109409,9/3/2021,Retail,3342,SP603,1
1109410,9/3/2021,Retail,3579,SP125,1
1109411,9/3/2021,Retail,2335,FT577,2
1109412,9/3/2021,Retail,1156,FT962,1
1109413,9/4/2021,Retail,4028,MW252,125
1109414,9/4/2021,Retail,2737,MW272,119
1109415,9/4/2021,Wholesale,1205,MW152,123
1109416,9/4/2021,Retail,4005,MW122,1
1109417,9/4/2021,Retail,2909,MW152,3
1109418,9/4/2021,Retail,1436,SP305,1
1109419,9/4/2021,Retail,1194,SP202,1
1109420,9/4/2021,Retail,3223,SP204,2
1109421,9/4/2021,Retail,1176,SP120,1
1109422,9/5/2021,Wholesale,1215,FT797,45
1109423,9/5/2021,Wholesale,3982,SP604,72
1109424,9/5/2021,Wholesale,2570,MW112,147
1109425,9/5/2021,Retail,3239,FT976,1
1109426,9/5/2021,Retail,2361,FT439,1
1109427,9/5/2021,Retail,3880,MW202,1
1109428,9/5/2021,Retail,3856,MW222,3
1109429,9/5/2021,Retail,3623,MW262,5
1109430,9/6/2021,Wholesale,3276,MW152,163
1109431,9/6/2021,Retail,2892,SP120,3
1109432,9/6/2021,Retail,3943,SP120,2
1109433,9/6/2021,Retail,1552,SP305,1
1109434,9/6/2021,Retail,3959,FT422,1
1109435,9/6/2021,Retail,3978,FT467,1
1109436,9/7/2021,Retail,3388,MW132,185
1109437,9/7/2021,Retail,1583,FT853,1
1109438,9/7/2021,Retail,1563,MW232,1
1109439,9/7/2021,Retail,3266,MW242,6
1109440,9/8/2021,Retail,1564,SP126,2
1109441,9/8/2021,Retail,4098,FT976,1
1109442,9/8/2021,Retail,1793,MW132,1
1109443,9/8/2021,Retail,3221,MW142,3
1109444,9/8/2021,Retail,2045,MW132,5
1109445,9/9/2021,Retail,2738,MW102,241
1109446,9/9/2021,Wholesale,3664,FT434,87
1109447,9/9/2021,Retail,1334,SP604,1
1109448,9/9/2021,Retail,3253,SP201,1
1109449,9/9/2021,Retail,2535,SP125,1
1109450,9/9/2021,Retail,3734,SP204,1
1109451,9/9/2021,Retail,2560,FT439,2
1109452,9/9/2021,Retail,3938,FT797,1
1109453,9/9/2021,Retail,1863,MW132,3
1109454,9/10/2021,Wholesale,3737,FT357,91
1109455,9/10/2021,Wholesale,2896,SP125,79
1109456,9/10/2021,Retail,1240,SP203,4
1109457,9/10/2021,Retail,3225,SP125,1
1109458,9/10/2021,Retail,3079,FT530,1
1109459,9/10/2021,Retail,1881,MW272,1
1109460,9/10/2021,Retail,3577,MW222,1
1109461,9/10/2021,Retail,2387,MW222,6
1109462,9/10/2021,Retail,3294,SP204,1
1109463,9/10/2021,Retail,3173,SP604,2
1109464,9/11/2021,Retail,2186,SP204,2
1109465,9/11/2021,Retail,3238,FT871,1
1109466,9/11/2021,Retail,1468,FT434,1
1109467,9/11/2021,Retail,2007,MW122,1
1109468,9/11/2021,Retail,3922,MW222,1
1109469,9/12/2021,Retail,2706,MW262,1
1109470,9/12/2021,Retail,2021,MW102,3
1109471,9/12/2021,Retail,1634,MW202,4
1109472,9/12/2021,Retail,2936,SP123,1
1109473,9/12/2021,Retail,4100,SP201,1
1109474,9/12/2021,Retail,2517,SP603,1
1109475,9/12/2021,Retail,3287,SP607,1
1109476,9/12/2021,Retail,1490,SP303,2
1109477,9/12/2021,Retail,1347,SP603,2
1109478,9/12/2021,Retail,2238,SP125,2
1109479,9/13/2021,Wholesale,1832,MW272,140
1109480,9/13/2021,Retail,2600,SP123,1
1109481,9/13/2021,Retail,2910,FT434,1
1109482,9/13/2021,Retail,3322,SP201,1
1109483,9/14/2021,Retail,2903,MW242,166
1109484,9/14/2021,Retail,2353,FT181,3
1109485,9/14/2021,Retail,2536,FT981,1
1109486,9/14/2021,Retail,2320,FT485,1
1109487,9/14/2021,Retail,4019,MW232,1
1109488,9/15/2021,Wholesale,3053,MW272,128
1109489,9/15/2021,Retail,3075,MW102,2
1109490,9/15/2021,Retail,1965,SP120,1
1109491,9/15/2021,Retail,2185,SP304,1
1109492,9/15/2021,Retail,2183,SP203,2
1109493,9/15/2021,Retail,3608,SP309,2
1109494,9/15/2021,Retail,2330,FT434,1
1109495,9/16/2021,Retail,1594,FT139,1
1109496,9/16/2021,Retail,3057,MW272,1
1109497,9/16/2021,Retail,3655,SP602,1
1109498,9/16/2021,Retail,1526,MW202,4
1109499,9/16/2021,Retail,1238,SP126,44
1109500,9/17/2021,Wholesale,1832,MW122,119
1109501,9/17/2021,Retail,3241,SP303,2
1109502,9/17/2021,Retail,2722,FT976,2
1109503,9/17/2021,Retail,2845,MW152,2
1109504,9/17/2021,Retail,3248,SP305,1
1109505,9/17/2021,Retail,3764,SP306,2
1109506,9/17/2021,Retail,1553,FT644,2
1109507,9/18/2021,Wholesale,1175,SP204,128
1109508,9/18/2021,Wholesale,3427,SP126,95
1109509,9/18/2021,Retail,3007,MW232,1
1109510,9/18/2021,Retail,2505,MW262,6
1109511,9/18/2021,Retail,3989,SP607,2
1109512,9/18/2021,Retail,1549,FT976,2
1109513,9/18/2021,Retail,2243,MW182,1
1109514,9/18/2021,Retail,4103,MW132,1
1109515,9/19/2021,Retail,1689,MW202,4
1109516,9/19/2021,Retail,3698,MW232,4
1109517,9/19/2021,Retail,1480,SP203,1
1109518,9/19/2021,Retail,2660,SP601,2
1109519,9/19/2021,Retail,1681,SP607,1
1109520,9/19/2021,Retail,2921,SP305,1
1109521,9/19/2021,Wholesale,4020,MW242,129
1109522,9/20/2021,Retail,1815,SP125,157
1109523,9/20/2021,Wholesale,2958,SP125,98
1109524,9/20/2021,Retail,3233,FT797,1
1109525,9/20/2021,Retail,1142,FT525,1
1109526,9/20/2021,Retail,1789,MW202,1
1109527,9/20/2021,Retail,1131,MW222,5
1109528,9/21/2021,Retail,1664,SP305,2
1109529,9/21/2021,Wholesale,3179,SP201,93
1109530,9/21/2021,Retail,1498,SP303,2
1109531,9/21/2021,Retail,2379,FT422,2
1109532,9/21/2021,Retail,1896,FT853,1
1109533,9/21/2021,Retail,1864,MW242,1
1109534,9/21/2021,Retail,2741,MW102,2
1109535,9/21/2021,Retail,1996,MW132,2
1109536,9/21/2021,Retail,1795,MW252,3
1109537,9/22/2021,Wholesale,3006,FT589,63
1109538,9/22/2021,Retail,2533,SP202,1
1109539,9/22/2021,Retail,2553,SP201,1
1109540,9/22/2021,Retail,2762,SP607,1
1109541,9/22/2021,Retail,2056,SP607,2
1109542,9/22/2021,Retail,2873,SP303,2
1109543,9/22/2021,Retail,3616,SP309,2
1109544,9/22/2021,Retail,3326,FT172,1
1109545,9/22/2021,Retail,1675,FT139,2
1109546,9/22/2021,Retail,2056,MW182,2
1109547,9/23/2021,Wholesale,3335,MW132,117
1109548,9/23/2021,Retail,1345,FT895,1
1109549,9/23/2021,Retail,1605,MW252,3
1109550,9/23/2021,Retail,1322,SP306,2
1109551,9/23/2021,Retail,3273,SP201,1
1109552,9/24/2021,Retail,2391,FT280,2
1109553,9/24/2021,Retail,3684,MW202,2
1109554,9/24/2021,Retail,1575,SP120,1
1109555,9/24/2021,Retail,3062,SP204,2
1109556,9/24/2021,Retail,1294,FT300,1
1109557,9/25/2021,Retail,2374,MW122,127
1109558,9/25/2021,Retail,1174,MW102,1
1109559,9/25/2021,Retail,3901,MW162,3
1109560,9/25/2021,Retail,3723,MW232,3
1109561,9/25/2021,Retail,3392,MW102,5
1109562,9/25/2021,Retail,3572,SP609,1
1109563,9/26/2021,Wholesale,1938,SP602,64
1109564,9/26/2021,Retail,3348,SP201,1
1109565,9/26/2021,Retail,1434,SP306,3
1109566,9/26/2021,Retail,2269,SP603,3
1109567,9/26/2021,Retail,2674,SP607,1
1109568,9/26/2021,Retail,4081,SP601,1
1109569,9/27/2021,Retail,2954,SP125,1
1109570,9/27/2021,Retail,3410,FT258,1
1109571,9/27/2021,Retail,1836,FT139,2
1109572,9/27/2021,Retail,3003,FT609,1
1109573,9/27/2021,Retail,3512,MW122,1
1109574,9/27/2021,Retail,3601,MW112,2
1109575,9/28/2021,Retail,2900,MW222,4
1109576,9/28/2021,Retail,2369,SP602,1
1109577,9/28/2021,Retail,3744,SP126,1
1109578,9/28/2021,Retail,1828,SP202,2
1109579,9/28/2021,Retail,3072,SP126,1
1109580,9/28/2021,Retail,1801,FT174,1
1109581,9/28/2021,Retail,2159,FT525,1
1109582,9/28/2021,Retail,2266,MW272,3
1109583,9/28/2021,Retail,3037,SP120,2
1109584,9/28/2021,Retail,3041,SP204,1
1109585,9/29/2021,Retail,3390,FT280,1
1109586,9/29/2021,Retail,3578,MW122,3
1109587,9/29/2021,Retail,1613,SP607,2
1109588,9/29/2021,Retail,2063,SP123,1
1109589,9/29/2021,Retail,3386,FT358,1
1109590,9/29/2021,Retail,2055,MW222,1
1109591,9/29/2021,Retail,1198,MW282,6
1109592,9/29/2021,Wholesale,3949,MW242,118
1109593,9/29/2021,Retail,1636,MW232,3
1109594,9/29/2021,Retail,1232,FT467,2
1109595,9/30/2021,Wholesale,1619,SP607,95
1109596,9/30/2021,Retail,1917,SP603,2
1109597,9/30/2021,Retail,1599,FT871,1
1109598,9/30/2021,Retail,2724,MW222,1
1109599,9/30/2021,Retail,4097,MW252,3
1109600,10/1/2021,Retail,2849,MW122,1
1109601,10/1/2021,Retail,2590,SP601,156
1109602,10/1/2021,Wholesale,3595,MW162,196
1109603,10/1/2021,Retail,3366,SP202,1
1109604,10/1/2021,Retail,2942,SP201,3
1109605,10/1/2021,Retail,1256,SP126,2
1109606,10/1/2021,Retail,3265,SP607,1
1109607,10/1/2021,Retail,2932,FT434,1
1109608,10/1/2021,Retail,2720,FT467,1
1109609,10/1/2021,Retail,2657,MW202,1
1109610,10/1/2021,Retail,4123,MW202,1
1109611,10/2/2021,Retail,3008,MW282,1
1109612,10/2/2021,Retail,3279,MW112,3
1109613,10/2/2021,Retail,2960,MW122,6
1109614,10/2/2021,Retail,3862,MW272,6
1109615,10/2/2021,Retail,3072,SP121,1
1109616,10/3/2021,Retail,3230,SP125,2
1109617,10/3/2021,Wholesale,1824,MW142,58
